X,Y,Z
-413.4196,176.018,-600.0227
-405.5417,176.3405,-595.4238
-415.0201,175.7994,-598.3022
-413.3577,172.9511,-594.1359
-416.7933,172.9959,-599.3569
-409.3511,171.8805,-592.912
-408.3191,172.1543,-596.3264
-413.7329,172.1541,-603.3264
-410.6453,171.551,-591.6426
-411.7236,171.5918,-593.587
-407.2101,172.0506,-595.689
-405.6314,172.1464,-595.308
-412.6985,172.1551,-604.7757
-412.0585,172.1209,-603.355
-411.1787,172.2617,-604.8336
-410.7096,172.1669,-602.2508
-411.9293,172.0603,-602.2582
-417.5761,171.572,-600.9723
-417.6229,171.641,-602.23
-415.9159,171.7323,-601.4314
-416.0769,171.805,-602.9011
-416.0547,172.8156,-598.3441
-415.6831,176.9752,-601.126
-415.7941,177.0142,-601.946
-415.9133,175.5824,-598.676
-414.6577,175.6788,-598.7422
-416.7814,175.5747,-599.7362
-417.8411,175.5667,-600.9675
-417.8496,175.645,-602.5114
-416.7283,175.763,-603.2465
-414.5751,175.9915,-604.0248
-412.5602,176.1624,-604.5908
-413.3784,176.0303,-603.1486
-411.7563,176.0707,-601.7855
-412.2101,175.8582,-598.6875
-413.3666,175.8444,-600.1184
-414.0018,175.7296,-598.775
-415.1548,175.6815,-599.4327
-415.4076,175.5673,-597.7775
-411.2767,175.6348,-593.605
-409.2482,175.7212,-592.4788
-407.7319,175.9083,-593.7628
-407.8612,176.0101,-595.6945
-487.5399,166.9902,-594.8654
-485.9913,171.3086,-588.4502
-489.2478,171.2814,-589.7526
-490.604,171.2624,-588.7782
-485.1752,171.2617,-595.7219
-484.8082,171.2736,-593.1831
-482.1273,171.3694,-597.5624
-485.3986,171.2619,-602.0676
-486.7982,171.2656,-600.1781
-488.9465,167.9898,-597.7711
-487.9321,167.2727,-599.2316
-481.453,167.2758,-599.6922
-482.358,168.5467,-595.5281
-485.2384,168.3662,-589.9711
-492.5092,169.1366,-594.5753
-489.7692,167.2733,-593.4575
-489.2916,167.2808,-591.4153
-484.6146,171.2624,-598.6064
-492.9594,171.2624,-591.2963
-488.1324,171.2624,-592.3008
-487.65,171.2624,-601.4158
-485.8618,171.2624,-591.6578
-482.6765,168.5424,-594.9272
-485.7556,168.5424,-589.4883
-483.3157,167.2492,-599.0035
-486.8363,167.2492,-598.3688
-490.5935,167.2492,-590.3567
-481.5747,167.0902,-598.4217
-482.8147,167.0992,-596.5758
-486.7646,167.1002,-599.6414
-487.1503,167.1002,-601.2219
-492.3484,167.0902,-590.6124
-491.375,167.0902,-591.8297
-493.0978,167.0802,-591.9402
-491.0106,167.0992,-593.535
-490.4553,167.0832,-592.4438
-486.7131,167.0902,-587.9969
-487.8138,167.0902,-587.3826
-487.8867,167.1002,-589.268
-489.124,167.1002,-588.4553
-485.1765,168.3662,-590.6006
-488.1667,172.3202,-589.8235
-488.8473,172.3202,-589.3513
-485.7701,171.0912,-590.6846
-486.4063,171.0902,-591.7736
-486.3167,171.0872,-589.4281
-486.9282,171.0872,-587.9231
-488.3009,171.0772,-587.2121
-489.4716,171.0692,-587.8765
-491.1575,171.0922,-589.442
-492.5875,171.0802,-590.9797
-490.9258,171.0922,-590.9076
-490.455,171.0902,-592.9738
-487.4823,171.0902,-593.9797
-488.2267,171.0802,-592.2972
-486.7369,171.0902,-592.3431
-486.7938,171.0902,-591.016
-485.2008,171.0902,-591.5444
-483.3767,171.0902,-597.1257
-483.3042,171.0902,-599.4464
-485.1467,171.0902,-600.2131
-486.8108,171.0902,-599.2184
-422.7413,172.0808,-611.4292
-429.3536,176.3777,-611.5527
-427.2578,176.3768,-614.3651
-427.8507,176.3663,-615.9263
-422.536,176.336,-608.8948
-425.084,176.3411,-609.1927
-421.5414,176.4238,-605.4755
-416.3463,176.3475,-607.4792
-417.8125,176.3587,-609.3176
-419.5751,173.0953,-612.0347
-418.422,172.3729,-610.6837
-419.6426,172.3285,-604.3041
-423.4385,173.5997,-606.2407
-428.0674,173.4321,-610.4541
-421.7515,174.2637,-616.2913
-423.5298,172.3784,-613.9435
-425.6261,172.3791,-614.007
-419.8926,176.3369,-607.6115
-424.8118,176.3877,-617.555
-425.0819,176.3534,-612.6321
-416.3974,176.3638,-609.8224
-426.2871,176.3355,-610.6032
-423.9371,173.5969,-606.7029
-428.4016,173.6114,-611.0769
-419.8292,172.3147,-606.2814
-419.5375,172.3399,-609.8468
-426.3143,172.3556,-615.5375
-420.8385,172.1419,-604.7496
-422.3036,172.1573,-606.4224
-418.3257,172.1924,-609.4513
-416.6991,172.1976,-609.4177
-425.6155,172.21,-617.1688
-424.6895,172.2046,-615.9151
-424.1396,172.2076,-617.5516
-423.1351,172.2135,-615.1245
-424.3323,172.1917,-614.8685
-429.5918,172.1641,-612.3954
-429.9025,172.1713,-613.6171
-428.0618,172.1848,-613.2027
-428.5291,172.1927,-614.6073
-427.4751,173.4326,-610.2324
-427.4707,177.4075,-613.295
-427.7521,177.4119,-614.0741
-427.2505,176.1621,-610.7661
-426.0347,176.1675,-611.1007
-428.3242,176.1602,-611.6172
-429.6215,176.1624,-612.5952
-429.9556,176.1616,-614.1046
-429.0126,176.1633,-615.065
-427.0663,176.2012,-616.2916
-425.2126,176.2022,-617.2783
-425.7096,176.2018,-615.6909
-423.8339,176.1994,-614.7047
-423.626,176.1789,-611.5734
-425.0605,176.1718,-612.7253
-425.3992,176.1708,-611.2739
-426.6671,176.1692,-611.67
-426.566,176.1582,-609.9948
-421.6412,176.1532,-606.7971
-419.4172,176.1562,-606.1303
-418.2026,176.1711,-607.7137
-418.736,176.1819,-609.5776
-433.7582,197.7891,12.85385
65.41467,589.925,569.3142
-45.93823,126.9449,-584.2388
13.5368,981.063,292.683
63.97284,723.4563,445.1679
-52.24988,121.6585,-632.1219
224.8218,150.5001,232.1775
118.1145,142.5693,192.9254
295.2086,122.6612,-221.8369
435.4102,124.378,-39.90314
-57.71436,126.0802,-633.354
86.10632,706.5544,449.1339
-51.83716,130.9523,-584.5097
25.65973,993.2761,277.5829
80.78607,572.9774,570.1116
-439.733,198.6646,9.050568
-487.7843,167.7038,-559.6401
-489.8486,167.8579,-562.6606
-485.3898,168.0022,-566.6826
-487.7595,168.0378,-562.9535
-487.7402,167.5459,-567.4637
-485.4182,167.8343,-566.4749
-487.6111,168.8431,-564.6789
-486.6127,167.7273,-566.5023
-489.0217,167.8361,-561.5165
-486.8339,167.8942,-563.2943
-490.0171,168.3053,-565.0529
-484.0607,167.365,-566.6124
-482.0802,168.1529,-563.6348
-486.5901,168.266,-559.6689
-484.1803,168.1134,-563.3694
-484.215,168.2022,-558.8334
-486.5382,168.0777,-559.8534
-484.4532,169.1082,-561.7621
-485.3402,168.121,-559.8113
-482.8795,167.885,-564.7673
-485.0875,167.9031,-563.014
-482.0065,168.9189,-561.3198
-480.6842,165.1658,-439.5507
-479.7072,165.6932,-436.0613
-485.2173,165.7035,-433.67
-481.7872,165.7078,-436.4555
-483.2158,165.5058,-432.154
-485.1135,165.5258,-433.8427
-482.5295,166.6058,-434.9422
-483.9862,165.5258,-433.4327
-480.1222,165.5258,-437.4003
-482.7625,165.5058,-436.411
-480.3403,166.3058,-433.7864
62.77332,583.1327,545.0408
-433.3951,205.6792,12.69052
-42.14465,133.8738,-584.1334
23.32312,997.0057,309.7816
71.95862,735.4634,472.7677
-47.82104,128.171,-632.7427
-38.48584,125.0065,-590.1002
19.70465,961.4814,315.9709
63.23431,617.7568,555.7333
-424.277,199.1263,11.45084
-44.71155,118.2381,-637.1345
29.61359,728.274,461.0199
74.51996,717.4445,475.5489
-50.93628,128.7855,-636.1685
77.59949,582.1204,546.9619
-434.785,204.6813,8.344269
35.0592,994.4647,300.8184
-45.52515,134.6655,-587.2579
117.83,142.2826,185.5198
218.1592,150.7699,228.7231
443.9314,124.5927,-39.21802
291.838,122.2275,-215.0012
-41.41516,133.4395,-583.9056
21.4425,996.026,311.6404
-432.7756,205.636,13.31259
60.45099,584.729,544.9392
-47.1499,127.7131,-632.4072
69.79633,738.0935,472.1265
67.59955,590.042,568.6479
-433.8,197.8948,12.15002
15.7597,980.8118,292.2067
-46.2207,127.2432,-584.8216
64.02008,721.103,446.7034
-52.47052,121.8912,-632.7587
40.20557,726.5297,473.1471
-44.95123,122.2623,-637.9285
-426.1898,202.4325,9.936768
67.96143,609.4235,546.6804
28.03052,971.629,317.1757
-39.12769,129.0609,-590.2794
-43.71344,136.7524,-588.1237
39.82263,997.2271,308.3011
77.63049,582.9822,537.7117
-433.7039,207.3124,7.800995
-48.88879,130.5566,-637.1968
73.42664,720.5016,486.4925
119.1077,143.4636,194.1662
226.5436,151.0403,231.7859
433.7871,125.1976,-38.84729
294.8492,123.5193,-223.4672
296.3544,123.0143,-215.6217
441.3538,125.3047,-43.65692
218.8254,151.9177,233.0763
114.2203,142.6862,188.1673
-426.4817,197.447,11.14145
66.23181,612.9814,562.6791
-41.10803,124.4104,-589.3615
18.55719,962.5896,307.168
35.76105,722.7793,453.7504
-47.41486,117.9875,-636.4973
477.5076,125.4265,-381.5657
-69.60638,127.1267,-258.1777
386.9583,123.4182,-587.4095
98.48645,144.1803,250.6724
212.1998,132.4334,-447.7155
202.5035,143.4411,176.3965
105.9867,145.8944,266.2288
144.0145,143.8846,-474.9962
-423.8656,199.1258,11.69534
62.20801,618.8718,555.4883
18.992,960.7545,317.1199
-38.06,124.7884,-590.0933
28.15521,729.4696,460.981
-44.30951,117.9872,-637.0681
99.96021,715.983,430.2871
-60.34894,125.4963,-627.5527
-443.7118,196.5243,13.58096
69.98053,560.9365,582.7429
-54.01422,129.3037,-578.7236
9.450928,1001.312,267.888
101.3077,713.0048,431.5742
-60.88733,125.9116,-628.129
72.67261,560.0303,582.4164
-444.1144,196.6123,12.79065
-54.62427,129.7427,-579.2026
11.89563,1001.764,266.4755
42.45453,727.8409,471.1321
-45.28613,122.346,-637.168
66.61481,607.4956,547.9644
-426.7844,202.2929,10.5065
-39.41656,129.0037,-589.4979
26.14056,973.1285,316.0104
7.628113,1002.231,267.4081
-54.07587,129.1679,-578.0872
68.47217,559.8271,583.6869
-444.0267,196.4101,14.14224
-60.45764,125.4616,-626.9091
101.1904,717.5305,428.6348
74.92499,714.3264,477.4088
-51.29755,129.1259,-636.9511
-434.9333,204.8091,7.438385
80.4751,581.9949,546.2166
37.90656,994.3365,299.972
-45.96661,135.0771,-587.9613
108.276,146.4589,261.4102
197.4833,144.2924,178.292
148.4683,143.094,-477.8271
476.1178,125.4756,-386.8079
207.3263,132.6097,-445.331
93.46289,143.5866,252.6868
381.6031,123.6903,-588.0544
-67.44568,126.1065,-263.004
-41.53381,135.9135,-590.1932
42.03125,990.1273,315.0039
77.64429,592.3354,534.1438
-430.6534,207.4424,7.156036
-46.69086,129.2361,-638.9752
61.95013,720.901,490.8994
435.595,131.6973,-39.90637
295.0081,129.1588,-221.1571
117.4344,148.86,192.3887
225.1764,156.8583,231.2882
-57.96545,126.3754,-634.2733
85.91455,703.3259,451.3712
-52.17438,131.3492,-585.3607
28.78284,992.7781,277.0907
-439.7207,198.8187,8.064911
83.79816,573.3479,569.0946
-453.3173,166.8986,-556.055
-453.3263,173.5238,-558.6315
-457.4899,173.6977,-559.6845
-455.5139,173.5746,-558.1792
-452.2118,173.595,-562.345
-451.8259,173.5681,-562.1706
-450.7554,170.5142,-561.3988
-454.3364,171.0926,-556.9726
-455.4944,170.598,-558.9001
-455.5408,170.7287,-563.3508
-452.9298,167.6582,-563.9602
-450.3879,167.557,-562.6406
-456.3127,167.6726,-560.6501
-455.2582,167.6753,-558.9531
-454.8743,167.5153,-562.7145
-451.5945,167.3481,-561.3441
-453.4462,167.3658,-559.5055
-455.1787,167.4707,-561.5042
-457.8048,167.5133,-560.1771
-458.2175,170.5269,-559.8991
-454.6644,170.5523,-564.0543
-452.761,170.405,-561.7736
-455.3021,170.4667,-561.5615
-453.6392,171.1383,-558.1624
-452.5519,173.4277,-562.2206
-453.0776,173.3436,-559.0479
-455.7736,173.4326,-558.9011
-455.6169,173.5125,-562.4774
-451.0977,166.5758,-610.6797
-450.9725,173.0971,-607.8533
-446.8311,173.1178,-606.7036
-448.7745,173.1051,-608.2554
-452.1696,173.0595,-604.165
-452.5519,173.0497,-604.3488
-453.6848,170.0572,-605.2595
-449.9893,170.7031,-609.5811
-448.8892,170.1053,-607.6488
-448.9414,170.0678,-603.1965
-451.6459,167.049,-602.7617
-454.1586,167.0666,-604.1396
-448.1887,167.0951,-605.994
-449.2037,167.1901,-607.7124
-449.6777,166.8999,-603.9691
-452.9286,166.8737,-605.4164
-451.0355,166.9097,-607.212
-449.347,166.8923,-605.1733
-446.691,166.913,-606.44
-446.1926,169.9226,-606.5939
-449.838,169.8891,-602.5196
-451.6919,169.8793,-604.8454
-449.1459,169.8797,-604.9993
-450.7122,170.7232,-608.4059
-451.8312,172.8877,-604.2883
-451.2354,172.9082,-607.4496
-448.5354,172.9292,-607.5338
-448.7716,172.8793,-603.9614
-466.2671,166.5413,-599.6658
-463.4894,173.0806,-599.8958
-462.4299,173.081,-604.0613
-463.9391,173.071,-602.0844
-459.7758,173.0762,-598.7789
-459.9512,173.0677,-598.3927
-460.8163,170.0769,-597.2203
-465.2214,170.6683,-600.8252
-463.3093,170.0761,-601.9631
-458.8568,170.0693,-602.0074
-458.3425,167.0719,-599.2931
-459.6656,167.0973,-596.7511
-461.6493,167.0726,-602.6793
-463.3458,167.1628,-601.6278
-459.5913,166.9013,-601.2334
-460.9674,166.8873,-597.9518
-462.804,166.8983,-599.8055
-460.8022,166.8833,-601.5378
-462.1265,166.8773,-604.1657
-462.312,169.8823,-604.6807
-458.1594,169.9013,-601.1246
-460.4442,169.8883,-599.2206
-460.6533,169.8703,-601.7626
-464.031,170.7013,-600.1282
-459.9053,172.9013,-599.1134
-463.0787,172.8963,-599.6404
-463.2217,172.8983,-602.3381
-459.6448,172.8743,-602.1792
-474.332,165.3231,-482.2179
-477.0889,171.8214,-483.0568
-479.5017,171.8576,-479.5
-477.4102,171.846,-480.8458
-480.201,171.746,-485.369
-479.9047,171.7354,-485.6725
-478.662,168.7438,-486.4301
-475.7517,169.4478,-481.5532
-477.9305,168.8406,-481.1231
-482.1324,168.7659,-482.5945
-481.6625,165.7273,-485.2708
-479.5542,165.7412,-487.2118
-479.7046,165.8211,-480.9628
-477.7526,165.9242,-481.3765
-481.1464,165.6002,-483.019
-478.7362,165.5663,-485.6368
-477.6398,165.6286,-483.2696
-480.111,165.6046,-482.3209
-479.7594,165.6517,-479.3996
-479.7906,168.6655,-478.9033
-482.4865,168.5762,-483.6588
-479.6902,168.5745,-484.6725
-480.3579,168.5915,-482.2108
-476.6344,169.4538,-482.6137
-480.1913,171.5773,-485.0076
-477.3862,171.6276,-483.4333
-478.1693,171.6655,-480.8481
-481.4785,171.5846,-482.2129
-453.149,166.5481,-592.3577
-453.413,173.0858,-595.1363
-457.5745,173.0579,-596.2113
-455.6031,173.0612,-594.6948
-452.2823,173.0891,-598.8456
-451.8966,173.0832,-598.6689
-450.7072,170.1004,-597.7994
-454.3325,170.6672,-593.4078
-455.4592,170.0673,-595.324
-455.4868,170.0603,-599.7767
-452.7502,167.0814,-600.2808
-450.2135,167.124,-598.9483
-456.1488,167.059,-596.9868
-455.1042,167.1564,-595.2863
-454.6941,166.8976,-599.0394
-451.4176,166.9059,-597.6509
-453.2783,166.9042,-595.8214
-455.0028,166.8775,-597.8295
-457.6356,166.8536,-596.5152
-458.1718,169.8551,-596.3315
-454.6003,169.8983,-600.4708
-452.7048,169.8982,-598.1788
-455.2474,169.8629,-597.9793
-453.6313,170.7049,-594.5955
-452.6161,172.9119,-598.7175
-453.1549,172.9032,-595.546
-455.853,172.8869,-595.4131
-455.6805,172.864,-598.9894
61.79797,723.6512,449.3272
-51.39679,121.9917,-632.8846
66.07703,591.736,566.0128
-432.974,198.5573,12.38992
-45.17072,127.4629,-584.9891
15.85876,980.5686,295.6798
17.71094,986.1931,306.3891
-42.3158,129.9748,-584.6879
61.54346,591.2534,554.6564
-431.8123,202.1029,13.18393
-48.33478,124.2627,-632.7502
61.93921,732.9175,461.1678
-48.40643,127.7883,-588.0009
26.35364,977.007,286.7715
-434.1339,197.2163,8.327637
79.9967,591.6198,568.9138
-54.41882,122.1507,-636.1231
63.18506,706.2864,450.6604
195.2972,144.0444,176.6911
110.9083,146.9299,261.1524
150.8024,142.5621,-476.6397
477.9884,125.6239,-388.7713
380.4614,123.4905,-590.4979
-64.80994,125.6143,-263.2932
205.0394,132.8233,-446.7853
91.31567,143.1644,251.0603
67.25891,722.0051,488.0019
-47.59253,129.7211,-637.7986
76.43872,587.9236,536.1732
-432.049,207.3224,7.842438
39.78186,993.5634,312.1455
-42.39294,136.1385,-588.911
383.7839,124.0719,-583.387
-72.48035,127.0464,-262.452
97.56445,144.393,255.7939
211.6942,132.2016,-442.5529
472.5446,125.1925,-383.0576
144.0099,144.1099,-480.0953
201.6586,144.7664,181.3501
103.248,145.5594,261.9024
475.6273,126.0552,-379.7989
214.3165,133.0022,-446.2119
100.3066,145.3354,252.2409
-71.95667,128.3212,-258.1305
387.9615,124.3797,-585.1599
103.3827,146.2075,266.372
204.5269,144.4499,177.7985
142.0405,145.1181,-476.183
-263.9,130.4025,-118.1
-266.294,130.877,-121.7252
-266.9014,132.0351,-115.4254
-266.8149,131.9813,-116.8418
-262.7875,131.1151,-114.9557
-262.1654,131.9847,-114.8398
-263.3424,131.9861,-115.1246
-264.2723,131.3033,-121.0131
-262.9397,131.6505,-120.4893
-260.1082,134.2344,-120.843
-261.3405,130.8901,-120.0227
-264.39,130.8493,-119.8827
-264.8375,130.9679,-116.8296
-262.6532,131.8798,-115.0226
-262.0408,130.9559,-116.3882
-43.42255,125.5283,-559.1895
-45.71179,122.4018,-557.169
-45.58679,128.8308,-557.3904
-45.81622,127.4295,-557.3927
-42.84222,128.5723,-560.6141
-43.29071,128.7594,-561.5736
-43.88263,128.6395,-560.5239
-45.01678,122.9026,-559.1796
-44.60388,123.2977,-560.5375
-45.65112,123.0421,-564.2331
-43.12506,123.401,-561.6128
-44.42517,123.9376,-558.903
-44.04987,126.9937,-558.6685
-43.45911,128.6275,-561.0871
-42.68817,127.0478,-561.1503
91.96997,138.4444,-535.18
88.68536,139.0068,-532.3528
94.95914,140.3889,-532.708
93.5473,140.2881,-532.5944
94.90497,139.1542,-536.7656
94.90167,139.9738,-537.4619
94.7785,140.0619,-536.2604
89.10071,139.289,-534.4797
89.42584,139.5425,-535.8942
88.5921,141.8788,-538.838
89.70172,138.6693,-537.4801
90.2536,138.8783,-534.4847
93.33215,139.1194,-534.472
94.79062,139.9034,-536.9471
93.39203,138.8947,-537.2937
-385.3434,128.236,77.76541
-383.9934,128.0335,73.61392
-389.3432,129.6237,76.81516
-388.1768,129.4622,76.02158
-387.1403,129.3744,80.4313
-386.8685,130.3342,80.83353
-387.374,130.1346,79.75125
-383.3112,128.8175,75.53641
-382.9059,129.4042,76.82571
-380.9417,132.3433,78.34964
-382.2621,128.9349,78.47458
-384.2594,128.4497,76.21719
-386.9355,128.7614,77.72617
-387.0244,130.142,80.36325
-385.5496,129.2066,80.15457
486.4,126.4792,-56.59998
490.7429,126.9218,-56.39603
486.1027,127.4219,-60.82489
487.1796,127.5059,-59.90311
483.233,127.0648,-57.72192
482.78,128.0012,-57.44855
483.7167,127.8585,-58.2027
488.9634,127.5698,-55.30542
487.7481,128.0575,-54.63016
486.3667,131.0424,-52.62991
486.3992,127.4967,-53.52579
488.1249,127.006,-55.996
485.961,126.79,-58.18839
483.2181,127.8438,-57.70477
483.9231,127.1412,-56.25458
-24.47375,128.18,-604.6468
-22.52484,132.0155,-605.4142
-28.10236,129.1352,-606.8257
-26.98865,129.9253,-606.4362
-27.06342,126.0186,-604.1428
-27.57642,126.0777,-603.1993
-27.59558,126.9168,-604.0723
-22.92963,130.6747,-603.7366
-23.27905,129.7942,-602.6082
-24.08582,129.8438,-598.8445
-22.83411,128.1856,-601.8544
-23.51459,129.7967,-604.3569
-25.96851,128.2422,-605.4045
-27.46918,126.4068,-603.6025
-25.74078,126.388,-603.277
-407.6,112.9931,530.6
-406.2945,113.3945,534.7512
-403.8699,114.3843,528.8743
-404.3538,114.3649,530.2092
-407.7368,113.7078,527.2679
-408.2441,114.6112,526.9795
-407.1968,114.5465,527.5841
-408.0032,113.9288,533.4979
-409.11,114.346,532.6194
-411.7546,117.1047,532.1556
-410.5594,113.6752,531.7234
-407.6024,113.4455,532.4474
-406.3093,113.4741,529.6434
-407.8351,114.4805,527.2925
-408.8643,113.6238,528.4329
-417.5,114.724,510.5
-417.8864,115.2255,506.176
-421.3741,116.4337,511.446
-420.6299,116.3697,510.2384
-417.9907,115.4325,513.7999
-417.4792,116.29,514.1998
-418.3816,116.3137,513.3927
-416.4327,115.6146,507.7607
-415.4988,115.9377,508.8535
-412.783,118.4609,509.8911
-414.3261,115.1475,510.0172
-417.08,115.17,508.6994
-418.9144,115.3161,511.1791
-417.8247,116.1939,513.8077
-416.6592,115.2495,512.8895
-262.48,114.8831,-252.5
-263.3889,115.2523,-256.7586
-266.3655,116.258,-251.1439
-265.7573,116.2345,-252.4268
-262.6639,115.6172,-249.1745
-262.192,116.5258,-248.8449
-263.1769,116.4505,-249.5455
-261.81,115.8054,-255.3525
-260.7941,116.2351,-254.3757
-258.223,119.0146,-253.6807
-259.4318,115.5794,-253.3424
-262.3054,115.3252,-254.3417
-263.8586,115.3604,-251.6729
-262.5687,116.3904,-249.1944
-261.4307,115.5346,-250.2269
-1.679993,1086.9,119.5327
-11.89594,1092.478,113.7848
-7.223083,1085.953,131.1304
-8.386475,1087.928,127.5891
4.631836,1084.548,127.1004
6.602417,1086.845,128.125
3.027466,1086.799,128.5226
-5.478699,1093.324,114.2827
-1.186462,1093.971,114.841
6.730103,1102.209,115.3209
3.649231,1091.98,113.3426
-4.752075,1090.461,116.4014
-2.974487,1086.108,124.2776
5.042908,1086.652,127.9755
5.286072,1086.54,122.7577
-135.1083,115.0801,-47.56732
-135.352,115.4187,-51.91751
-139.2769,116.0541,-46.85901
-138.4708,116.1073,-48.02686
-135.8956,115.7469,-44.31653
-135.5738,116.6921,-43.91687
-136.421,116.5317,-44.76712
-134.0815,116.1022,-50.276
-133.2828,116.6146,-49.1489
-131.1407,119.6196,-48.05331
-132.0471,116.0794,-47.90787
-134.6838,115.5624,-49.35751
-136.642,115.4104,-46.97461
-135.8744,116.5259,-44.32233
-134.507,115.7984,-45.15585
-644.4664,109.0058,95.53299
-641.0392,111.2529,94.01547
-647.4465,111.8279,94.1254
-646.0294,111.8907,94.18875
-647.6028,108.527,96.78452
-647.772,108.8102,97.8082
-647.5516,109.567,96.88882
-641.682,110.2627,95.85458
-642.1664,109.6556,97.1066
-641.9233,109.9703,100.9356
-642.469,108.0264,97.88608
-642.766,109.8547,95.45914
-645.8351,109.882,95.1188
-647.6057,109.0487,97.36337
-646.1238,108.1032,97.30252
718.5699,120.2107,-530.98
722.636,120.7946,-532.4714
716.6174,121.5069,-534.6317
717.9722,121.5501,-534.2082
715.2183,120.7741,-530.6951
714.9121,121.6657,-530.1772
715.4714,121.6242,-531.2504
721.4374,121.2785,-530.7092
720.5914,121.66,-529.565
720.1215,124.4056,-526.908
719.7926,120.9553,-528.0754
720.3931,120.7464,-531.0615
717.5356,120.6425,-532.2274
715.212,121.5475,-530.5996
716.4352,120.7477,-529.6209
-23.59882,131.84,-594.6383
-27.1145,129.3804,-595.4681
-20.71295,128.7831,-595.7128
-22.12158,128.7446,-595.5378
-20.38324,132.5149,-593.7236
-20.13953,132.4231,-592.6801
-20.42145,131.5122,-593.4265
-26.34644,130.6862,-593.8929
-25.77655,131.5089,-592.8117
-25.74255,131.9048,-588.9827
-25.42719,133.2511,-592.3685
-25.29584,131.0059,-594.4331
-22.25897,130.8915,-594.9812
-20.33606,132.1083,-593.0604
-21.82336,133.0386,-593.1879
